sample,0,1,2,3,4,5,6,7,8,9,0:0,0:1,0:2,0:3,0:4,0:5,0:6,0:7,0:8,0:9,0:10,0:11,0:12,0:13,0:14,1:0,1:1,1:2,1:3,2:0,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,2:9,2:10,2:11,2:12,2:13,3:0,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8,3:9,3:10,3:11,3:12,3:13,4:0,4:1,4:2,4:3,4:4,5:0,5:1,5:2,5:3,5:4,5:5,5:6,5:7,5:8,5:9,5:10,5:11,5:12,5:13,5:14,5:15,5:16,5:17,5:18,5:19,5:20,5:21,5:22,5:23,6:0,6:1,6:2,6:3,7:0,7:1,7:2,7:3,7:4,7:5,7:6,7:7,8:0,8:1,9:0,9:1,9:2,target
10,0.4015635976113607,0.46076943912946156,8.878498298120351e-05,0.44199231927189464,0.4278479308696679,0.0005980846438516417,0.062368528686948,0.04621612465189416,0.5950904199571414,0.9656696070903488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.1876128315511734
11,0.1763239752051515,0.29645126744008354,0.9999426218238052,0.6794974492547756,0.2822683444947171,0.9996133327183614,0.9660378657468702,0.9759941830585676,0.2522082870077158,0.020567509576915076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0737397583668934
12,0.7008501587318763,0.5941669191964571,0.999916079815149,0.5408449213542726,0.6369799546808177,0.9994346904495058,0.9372630684285734,0.952883578592594,0.4292851652064198,0.0333342248868337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.1806693514789612
13,0.8369109818765841,0.7181481606251076,5.7999733113920324e-05,0.3149361633256811,0.7347083762665093,0.00039085945456535104,0.03375710713213116,0.023793155315697676,0.7534672967116919,0.9793775000987719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.2709345924177198
14,0.904786573104545,0.8082730862879233,0.999888476509727,0.37863198966272327,0.8421110571247243,0.9992491948865301,0.8053386430886186,0.7670102016199231,0.6684457481589762,0.05841790852955223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.1362310790168032
15,0.9136325652438396,0.8227714760825935,0.9999278935286756,0.38788642256030575,0.8563362724127598,0.9995143643785095,0.9077587331147009,0.9161159185611013,0.6535131642713352,0.03473301098820107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0626301902513539
16,0.8908540152293981,0.7859692787440449,0.9998879141382518,0.40194871251070335,0.82253805643621,0.9992453600144943,0.8404550375243195,0.8380680176628255,0.6375442459070364,0.05561731353153861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.2028884877100402
17,0.51717050534695,0.5122785342286974,7.480688470870811e-05,0.4108352787248962,0.48674487592655313,0.0005039925750969161,0.050416630521397846,0.036798271738877716,0.6394205329509656,0.9715685032219582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.1966393556450493
18,0.28117813352604787,0.27648012890554563,7.151998506375251e-05,0.5346005917800933,0.22898105789149403,0.0004016722981567415,0.30412910690027967,0.3395635794084801,0.4657097871397425,0.5373793570254605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.164004999305652
19,0.584393428955477,0.6489419747681707,3.8817232834463215e-05,0.4513071407740725,0.6422852171882765,0.00021815485621837097,0.14292252269477185,0.07700654994059972,0.45377950408426204,0.6340823756355787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.2362171920566588
20,0.5817572001769802,0.6514818263234498,3.509389923229997e-05,0.4485148777620218,0.6412237402937206,0.0001972357584577796,0.13243003411800286,0.07117231172978948,0.4486399277811453,0.644946167065241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.2028884877100402
21,0.6875700116501384,0.6918027644773784,0.9999125932248666,0.4722506143759858,0.7387859057172943,0.9995091476060035,0.6691209275347069,0.6405687331810735,0.5280045414906301,0.4689526705936493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.1702541313706429
22,0.6630772532801354,0.6546821710261505,0.9999394593169334,0.48547670287425043,0.7078827791610954,0.9996599117392011,0.754827109166389,0.8041509743925428,0.5365446393321621,0.43888629336773965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.1681710873489793
23,0.49656225073925986,0.44683763692856976,0.9999510088488615,0.5262334732300877,0.47364897367534564,0.9997247090687702,0.8204076732900666,0.8948871768645084,0.5385846253210409,0.39831245261970577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.2959311206776837
24,0.4973153540467814,0.5422236158484065,5.345541963078747e-05,0.47706599357625423,0.5156095020042342,0.00030036434768309506,0.19230525818688626,0.11452063596017566,0.46443369598191053,0.5931209192506078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.1410915150673517
25,0.29368270035667987,0.29268572381749264,6.485252831143394e-05,0.5286127825709167,0.24274496217702965,0.00036426432207496684,0.2756482702200502,0.2679173223398924,0.46363598224120195,0.547425458930057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.1528954311901124
26,0.3061955578235321,0.30202301119556196,8.314448978977485e-05,0.5288904846234622,0.25466783957641026,0.000466929055384918,0.3235939535906718,0.35120715727888663,0.4706021470113742,0.5328029167679132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.107068462713512
27,0.5140024358816933,0.4679495737159252,0.999949616157802,0.5221789473330749,0.4998527694003929,0.9997168911184736,0.8143113607964372,0.8890635446879157,0.5380205404551918,0.40289257901582826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.2987085127065685
28,0.6884681637082998,0.6760880597577863,0.9999543193909941,0.4850351482371336,0.7344097987640074,0.9997433545363199,0.7996709806563551,0.8495458848582823,0.5476151532414273,0.4172620228428182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.1501180391612276
29,0.20354589951933494,0.19178301394767616,7.547650107813563e-05,0.5703262937454278,0.15489647243026824,0.0004237603310581546,0.39002496444809476,0.6934711168726183,0.4617886198912796,0.5098292109972056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.4028607137897514
30,0.7341512805824272,0.7421162400062808,0.999921486478943,0.4583012152535105,0.7870439852880939,0.9995591043976378,0.6635871566125605,0.5565991569694153,0.5327757731693198,0.47269650239336375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.2848215525621441
31,0.7398141506900243,0.7473386403438185,0.9999266000483826,0.4572090998975105,0.792347047605823,0.9995878017103114,0.6759330401918916,0.5779011637014931,0.5347727775622844,0.4696177682527481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.1709484793778642
32,0.7149134942667387,0.7198733337074359,0.9999254314048255,0.4660329186422971,0.7671945014594002,0.9995812162791161,0.6885733655561076,0.6490485710755098,0.5330090472604967,0.4646400557435816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.2334398000277739
33,0.29599984792492834,0.2986788526296442,5.65174894883274e-05,0.5250306689223554,0.24626979863014684,0.0003174800297243283,0.2455856345930775,0.21584294336041177,0.45948797582216283,0.5592812195871018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.2139980558255798
34,0.49126685592826136,0.5309922157968091,5.916916690942538e-05,0.4804868784333129,0.5048278849300488,0.00033245363502179244,0.20766536248021147,0.12636777071891017,0.4676595422450517,0.5839104194131753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.1403416192195528
35,0.8781187595649279,0.8905284339637134,0.9998860894355692,0.35389020296843726,0.9124609413879761,0.9993613951523408,0.3092665059001675,0.08706447312760666,0.5419050876568159,0.5668387039326863,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.1612276072767671
